entity,year,total_pop,continent,kg_apple_prod_capita_year,phd_awards,cal_frm_animl_prot,cal_frm_plnt_prot,cal_frm_fat,cal_frm_carbs,fruit_consumed_kg_pc_year,gdp_capita_year,life_expectancy,deaths_neoplasms,daly,percent_prevalence_depressive_disorders
Belize,1994,201679,North_Ameria,3.6,NA,105.76,155.08,648.45,1739.71,606.9922,6002.80986195586,69.845,106.24398346651854,32778.7028739623,2.75567610676
Belize,1995,206962,North_Ameria,2.9,NA,106.4,156.48,661.23,1768.89,686.2056,5887.27953790811,69.439,111.56041745331748,32899.289389824946,2.76562546893
Belize,1996,213660,North_Ameria,1.81,NA,102.08,158.12,628.11,1758.69,615.8424,5784.21826657588,69.1,121.37679309130937,33779.94217868439,2.77503159845
Belize,1997,221575,North_Ameria,7.9,NA,109.32,161.44,650.52,1738.72,631.4878,5775.30362249421,68.858,130.68758487872068,34249.3314120994,2.78803160753
Belize,1998,230248,North_Ameria,3.8,NA,106.28,164.12,603.45,1777.15,628.83,5765.64783209208,68.734,140.23059215207303,36740.9780840076,2.80300330683
Belize,1999,238979,North_Ameria,3.55,NA,107.12,165.08,575.55,1792.25,677.9856000000001,6042.66761428571,68.734,146.59507038079107,35296.65046140062,2.81457630243
Belize,2000,247310,North_Ameria,2.54,NA,117.6,167.6,606.51,1796.29,665.546,6599.3393519209,68.847,147.0859386189518,35649.708959883355,2.82419686264
Belize,2001,255068,North_Ameria,2.48,NA,125.88,173.84,594,1863.28,733.3884000000002,6698.17747351246,69.04,149.7073378236245,34669.99006713103,2.83040858858
Belize,2002,262387,North_Ameria,3.93,NA,129.6,180.76,625.23,1842.41,669.6834,6819.48232025267,69.272,158.42017968459382,33918.49092960013,2.83958305425
Belize,2003,269428,North_Ameria,4.13,NA,127.36,187.24,641.79,1849.61,683.4382,7261.13776382502,69.511,165.09465767147523,33517.28844472176,2.8463173050500004
Belize,2004,276516,North_Ameria,2.31,NA,125.84,185.12,597.78,1867.26,604.3070000000001,7413.90025955941,69.749,168.26725664830116,32949.93526567303,2.85272546474
Belize,2005,283798,North_Ameria,3.77,NA,121,184.56,643.05,1869.39,694.453,7363.87063594467,69.998,172.3635073651861,32336.105563270652,2.85541126259
Belize,2006,291338,North_Ameria,2.86,NA,116.68,176.16,647.82,1859.34,674.5332000000001,7519.43495574939,70.286,178.46023608794334,31793.184884408216,2.8555518811900003
Belize,2007,299031,North_Ameria,2.24,NA,114.68,175.96,615.51,1886.85,731.6348,7363.42384655311,70.636,182.4855310879336,31093.33647388067,2.85107642804
Belize,2008,306822,North_Ameria,2.15,NA,108.72,168.44,621.36,1820.48,788.9556,7426.89145077263,71.059,188.09008982412135,30760.438705022592,2.84610996845
Belize,2009,314655,North_Ameria,4.18,NA,107.4,172.16,635.67,1847.77,655.5998000000001,7257.75547237396,71.541,195.59749653614853,30708.233265395203,2.8415336838800003
Belize,2010,322465,North_Ameria,2.67,NA,112.6,176.96,660.69,1888.75,681.027,7294.68414297853,72.057,202.39174242705332,30738.920330513974,2.83960917439
Belize,2011,330236,North_Ameria,1.98,NA,110.48,173.96,652.86,1823.7,548.7946000000001,7259.85188640883,72.57,210.9509705997424,30513.037349502432,2.83792345772
Belize,2012,338001,North_Ameria,1.16,NA,119.04,167.6,706.86,1741.5,566.0566,7264.46477960469,73.044,220.2759508179929,30149.381052473855,2.83826117651
Belize,2013,345707,North_Ameria,0.85,NA,115.8,177.28,681.12,1776.8,466.6768,7194.9179052957,73.452,229.41138646792032,29997.704320831148,2.83847611097
Belize,2014,353366,North_Ameria,NA,NA,NA,NA,NA,NA,471.6088,7323.14470076649,73.782,239.1051234736296,29968.32577188636,2.83737114029
Belize,2015,360926,North_Ameria,NA,NA,NA,NA,NA,NA,461.60780000000005,7358.58229184617,74.034,252.14096223174624,30095.12824923738,2.83754641722
Belize,2016,368399,North_Ameria,NA,NA,NA,NA,NA,NA,340.4998,7207.00518379997,74.219,265.63605366348713,30010.83557759463,2.83683501752
Belize,2017,375775,North_Ameria,NA,NA,NA,NA,NA,NA,406.89,7193.63430990343,74.365,276.74386503583185,29790.63979530963,2.83866680821
Bermuda,1990,NA,North_Ameria,9.38,NA,284.28,110.48,1114.02,1276.22,422.8094,65961.4062778196,75.075,110.7258134953195,27336.969331630346,3.10563519403
Bermuda,1991,NA,North_Ameria,7.98,NA,267.28,120.2,1042.2,1362.32,378.8324,63958.8962542416,75.304,109.2365857612576,26369.22755517465,3.10046246469
Bermuda,1992,NA,North_Ameria,9.02,NA,264.56,137.88,1142.01,1477.55,528.409,64385.4074102651,75.578,109.57597668834003,26030.79932145032,3.0950751604
Bermuda,1993,NA,North_Ameria,7.89,NA,260.04,136.16,1140.3,1445.5,534.4918,65967.8500138776,75.897,110.80395044865664,25831.281445487315,3.08979139615
Bermuda,1994,NA,North_Ameria,7.05,NA,252.12,140.52,942.21,1482.15,583.2912,65904.7204209603,76.254,109.14151884568804,25125.15117375417,3.0835886769
Bermuda,1995,NA,North_Ameria,8.46,NA,239.44,145.84,970.74,1564.98,692.5624,68313.3818545185,76.637,107.20448596998244,24008.62155960643,3.0784560992700003
Bermuda,1996,NA,North_Ameria,8.32,NA,224.76,142.64,962.73,1537.87,642.0094,69643.4075205287,77.028,110.94580034713934,24016.04338893984,3.06998912143
Bermuda,1997,NA,North_Ameria,8.32,NA,247.52,130.08,990.9,1423.5,548.6302000000001,72403.8804374561,77.411,112.45633491910492,23019.833366073155,3.05453709799
Bermuda,1998,NA,North_Ameria,8.32,NA,230.92,125.16,995.67,1420.25,553.0690000000001,74677.0924239116,77.773,115.2393109254336,22482.689677383925,3.0350787568
Bermuda,1999,NA,North_Ameria,8.19,NA,218.04,115.84,925.2,1383.92,531.9984000000001,76772.3238467835,78.108,116.90758380795968,22126.797184850784,3.01631037974
Bermuda,2000,NA,North_Ameria,8.19,NA,231.56,114.84,954.63,1349.97,496.51540000000006,83181.5263421175,78.416,119.49598824231632,22569.875970284513,2.99952819492
Bermuda,2001,NA,North_Ameria,1.65,NA,228.32,111,971.82,1300.86,376.22940000000006,88231.783860841,78.705,119.94344160375012,21375.95779335395,2.98493479059
Bermuda,2002,NA,North_Ameria,1.56,NA,228.2,108.4,985.86,1260.54,310.2502,86364.153739107,78.988,123.24575708879912,21079.117757305434,2.9697507505900003
Bermuda,2003,NA,North_Ameria,1.58,NA,218.68,94,1007.55,1169.77,262.1906,88727.3112693061,79.273,125.22009611933149,21142.775099620652,2.9550848114100003
Bermuda,2004,NA,North_Ameria,11.47,NA,202.16,95.88,950.4,1206.56,262.8756,90195.8115646944,79.56,125.26355098004451,20471.6671446827,2.9394648402500003
Bermuda,2005,NA,North_Ameria,8.78,NA,213.28,100.52,995.58,1211.62,243.80520000000004,91114.0769901835,79.847,124.8782972756373,20141.311929629566,2.92583779248
Bermuda,2006,NA,North_Ameria,5.81,NA,230.68,102.4,1020.6,1236.32,259.9164,95615.3606970562,80.128,127.03399214110294,19989.90639563803,2.9102536164
Bermuda,2007,NA,North_Ameria,4.8,NA,234.24,105.2,1051.92,1234.64,249.66880000000003,98257.9926982026,80.396,128.01693049320266,19675.00187383699,2.89436265431
Bermuda,2008,NA,North_Ameria,4.22,NA,255.48,104.88,1102.41,1238.23,248.38100000000003,95855.800692618,80.645,131.00469527818873,19450.20118065331,2.87901078581
Bermuda,2009,NA,North_Ameria,3.8,NA,251.64,109.24,1077.57,1277.55,265.095,89961.9827443671,80.875,133.93042568609957,19209.140021973824,2.86479612846
Bermuda,2010,NA,North_Ameria,2.98,NA,230.24,111.6,1075.86,1259.3,221.74820000000005,88399.9159492493,81.087,136.45395380707762,18998.640698378305,2.85580294443
Bermuda,2011,NA,North_Ameria,2.42,NA,268.2,101.84,1071.63,1207.33,167.41400000000002,85829.3782604391,81.284,137.91975548050223,18800.21628138586,2.85054521776
Bermuda,2012,NA,North_Ameria,4.83,NA,250.84,103.84,1081.98,1212.34,192.2658,80982.367755316,81.471,141.41972969919482,18655.87717482748,2.84498813711
Bermuda,2013,NA,North_Ameria,28.18,NA,241.12,122.04,986.4,1321.44,589.648,80503.6502910788,81.652,144.20945111583933,18578.736526289107,2.83935205583
Bermuda,2014,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,77361.1048812589,81.828,147.42106682485033,18535.56368641944,2.8327493878100003
Bermuda,2015,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,77842.7539032209,81.999,149.97244801230363,18441.25778860291,2.8295590514
Bermuda,2016,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,78149.352535184,82.163,154.01704433255566,18336.803488436188,2.82839092871
Bermuda,2017,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,81834.9558735543,82.316,157.74120151930308,18276.09789149712,2.8262925466
Brazil,1990,149003225,South_America,3.9,NA,117.76,145.04,701.37,1754.83,246.8466,10521.1210145068,66.343,109608.56409288864,43153.14306102032,3.53453159203
Brazil,1991,151648007,South_America,3.65,NA,123.84,149.24,740.79,1763.13,278.11,10493.9283113252,66.742,112100.25428551208,41953.20268763255,3.52975108623
Brazil,1992,154259382,South_America,3.55,NA,123.56,149.64,727.74,1770.06,279.9732,10268.1140980509,67.141,116700.27529591044,41164.47234800154,3.53106810336
Brazil,1993,156849086,South_America,4.08,NA,125.4,152.8,713.34,1782.46,225.8308,10569.6951031084,67.539,122360.1486127486,40760.56069807875,3.53703728376
Brazil,1994,159432717,South_America,4.21,NA,134.16,155.48,719.73,1808.63,213.4734,10953.1202584745,67.932,126293.4790757644,40073.39758090238,3.54495569499
Brazil,1995,162019889,South_America,5.06,NA,151.96,144.64,730.98,1784.42,295.3994,11254.2631818166,68.318,129922.81574054492,39386.97830842125,3.55394933785
Brazil,1996,164614682,South_America,5.13,NA,155.56,158.92,739.8,1785.72,293.59100000000007,11321.3898730692,68.695,134111.337183163,38609.68795154696,3.61385295436
Brazil,1997,167209046,South_America,4.72,NA,156.04,150.72,770.76,1776.48,335.78700000000003,11524.1110690961,69.061,138582.94136891418,37758.72402507885,3.74609320679
Brazil,1998,169785253,South_America,4.75,NA,154.8,153.04,782.19,1762.97,288.33020000000005,11387.6235574879,69.419,143971.74761254343,37150.94923891139,3.9023521398
Brazil,1999,172318674,South_America,4.84,NA,161.52,155.64,870.3,1677.54,325.1284,11272.7068003778,69.769,149902.75236046468,36533.49646622979,4.03484212292
Brazil,2000,174790339,South_America,5.62,NA,165.08,152.6,897.12,1665.2,299.89300000000003,11600.9484568395,70.116,154542.93345444027,35723.862543004,4.09777614649
Brazil,2001,177196051,South_America,3.7,NA,160.72,158.24,894.42,1678.62,231.8862,11602.4996033575,70.462,159315.11359615895,34956.501014443464,4.1067345679
Brazil,2002,179537523,South_America,3.77,NA,166.28,159.04,907.2,1694.48,304.8798,11800.8409655572,70.813,164140.29874629583,34283.18922722485,4.1107343491499995
Brazil,2003,181809244,South_America,3.44,NA,165.96,171.72,932.67,1796.65,270.68460000000005,11786.3337522352,71.17,169990.7913273408,33738.528212044956,4.10945589284
Brazil,2004,184006479,South_America,3.39,NA,169.32,165.72,946.62,1800.34,286.35740000000004,12316.3742641535,71.531,174552.06111908567,33100.01466304361,4.10272887327
Brazil,2005,186127108,South_America,3.08,NA,163.32,169,921.6,1824.08,272.3012,12565.9413936417,71.896,177205.93654371655,32288.24876365063,4.09066386423
Brazil,2006,188167353,South_America,3.65,NA,169.6,167.96,947.52,1810.92,299.67380000000003,12922.1554849938,72.26,181926.18283660215,31744.56258113114,4.02739501746
Brazil,2007,190130445,South_America,4.3,NA,172.84,168.24,963,1801.92,299.4546,13564.9941989629,72.618,186945.49101838528,31261.68934617565,3.89557776026
Brazil,2008,192030362,South_America,4.22,NA,183.6,170.72,1000.26,1823.42,313.8122,14114.9747702043,72.966,191610.72445721988,30824.396251371974,3.73573007167
Brazil,2009,193886505,South_America,4.95,NA,185.96,168.2,994.68,1817.16,320.88140000000004,13962.2588783344,73.3,196867.1225346096,30470.85546216188,3.58845359621
Brazil,2010,195713637,South_America,4.9,NA,194.8,171.72,1016.91,1846.57,355.104,14873.2083173363,73.619,202451.18369364613,30094.49499427197,3.49715873498
Brazil,2011,197514541,South_America,5.59,NA,203.96,174.04,1041.48,1866.52,381.408,15323.3317296101,73.921,207515.0707906456,29814.55474024626,3.44954699125
Brazil,2012,199287292,South_America,5.12,NA,205.76,168.56,1051.02,1822.66,296.5228,15478.789287159,74.209,211678.62530494155,29313.25290184319,3.4080681098900003
Brazil,2013,201035904,South_America,4.95,NA,210.36,169.6,1059.75,1823.29,255.3406,15805.2229104458,74.483,216280.77937481485,28995.09153895436,3.37192561027
Brazil,2014,202763744,South_America,NA,NA,NA,NA,NA,NA,285.75460000000004,15749.5121636511,74.745,220428.8578570741,28584.93162696283,3.34201096917
Brazil,2015,204471759,South_America,NA,NA,NA,NA,NA,NA,275.6988,15064.1760689478,74.994,226647.33103359563,28227.306952971492,3.31942305089
Brazil,2016,206163056,South_America,NA,NA,NA,NA,NA,NA,253.9158,14451.1528421912,75.23,235891.39521164945,28144.742648713927,3.30464284359
Brazil,2017,207833825,South_America,NA,NA,NA,NA,NA,NA,257.28600000000006,14524.6135408175,75.456,244969.33736913028,27894.032866944606,3.2973675900100003
Cameroon,1990,11780086,Africa,0.03,NA,48.2,145.84,383.04,1456.92,286.46700000000004,3222.94502828305,53.362,5911.282144970764,71671.0903794743,3.61288064906
Cameroon,1991,12137912,Africa,0.02,NA,42.6,149.64,367.92,1454.84,299.0162,3008.80209665998,53.088,6123.338263416134,72309.2696493175,3.62383549781
Cameroon,1992,12499499,Africa,0.03,NA,45.24,158.04,369.36,1540.36,312.223,2831.18836001028,52.738,6377.73695022526,72781.9088168306,3.63461166542
Cameroon,1993,12864091,Africa,0.05,NA,42.6,150.64,361.89,1465.87,320.7718,2532.74030521182,52.343,6661.813775483421,73541.11256385782,3.64515722342
Cameroon,1994,13230978,Africa,0.02,NA,41.32,155.6,368.64,1466.44,326.1148,2514.81105219407,51.936,6931.256789606626,73871.0320761385,3.65214798528
Cameroon,1995,13599984,Africa,0.01,NA,42.6,155.56,365.31,1484.53,323.64880000000005,2531.46826225581,51.554,7218.662089758427,74376.89594401474,3.66233856665
Cameroon,1996,13970812,Africa,0.01,NA,43.12,156.96,356.76,1476.16,326.2518,2571.74454739033,51.238,7536.046658690556,74742.88042229136,3.6705811262
Cameroon,1997,14344444,Africa,0.02,NA,43.96,160.76,359.73,1532.55,286.43960000000004,2635.78982998655,51.009,7888.402330903259,75131.23099857473,3.6815433842
Cameroon,1998,14723772,Africa,0.03,NA,45.12,164.72,376.83,1513.33,279.891,2683.49769260792,50.885,8223.417125230639,75685.68941474722,3.69323468603
Cameroon,1999,15112598,Africa,0.05,NA,46.36,170.96,399.78,1502.9,226.46100000000004,2726.66790575703,50.878,8528.67484744674,75816.46255877393,3.70426902069
Cameroon,2000,15513944,Africa,0.05,NA,46.96,173.04,412.2,1483.8,210.4594,2750.51116534277,50.993,8866.217426517274,76223.57092540336,3.71026144124
Cameroon,2001,15928910,Africa,0.08,NA,48.04,179.72,380.88,1553.36,206.34940000000003,2795.87200139323,51.222,9086.944020721376,76282.18231076059,3.714416898250001
Cameroon,2002,16357605,Africa,0.07,NA,46.68,177.8,428.04,1551.48,218.652,2837.96071231462,51.536,9346.367352520983,76112.92633003897,3.71949753867
Cameroon,2003,16800869,Africa,0.1,NA,49.28,179.72,445.05,1558.95,213.7748,2889.28118516732,51.908,9607.18045235051,75818.93954238236,3.72277547499
Cameroon,2004,17259322,Africa,0.11,NA,52.8,181.04,446.4,1565.76,221.94000000000003,3003.25098501748,52.321,9888.860507631933,75222.71571572135,3.72609473529
Cameroon,2005,17733408,Africa,0.14,NA,50,194.56,458.73,1607.71,249.3948,2982.02508108574,52.76,10214.502838100305,74320.35256267054,3.728134388079999
Cameroon,2006,18223677,Africa,0.14,NA,48.92,201.32,465.57,1638.19,253.2034,3002.13471877632,53.215,10587.166995647562,72941.99322351106,3.7311869495
Cameroon,2007,18730283,Africa,0.16,NA,50.4,203.48,460.89,1663.23,254.24460000000005,3064.12480418292,53.681,10922.150837683814,71442.21255221155,3.73761889084
Cameroon,2008,19252674,Africa,0.26,NA,51.72,210.4,481.41,1702.47,254.135,3084.98521956416,54.153,11289.572689099972,69606.94849430896,3.7436304766
Cameroon,2009,19789922,Africa,0.25,NA,53.92,215.72,483.39,1738.97,269.69820000000004,3067.22249864944,54.627,11711.585719108512,67710.3315580131,3.74954003856
Cameroon,2010,20341236,Africa,0.28,NA,47.92,216.44,486.36,1759.28,280.0006,3086.2214744681,55.101,12113.699368026588,65750.64749319911,3.75074725671
Cameroon,2011,20906392,Africa,0.34,NA,50.68,223.88,498.33,1800.11,281.0692,3126.78623748453,55.581,12450.799851418724,63878.70402607425,3.75201805217
Cameroon,2012,21485267,Africa,0.34,NA,47.48,228.52,505.44,1840.56,295.9474,3180.77233522588,56.073,12772.796744507694,61616.62456531464,3.75092087832
Cameroon,2013,22077300,Africa,0.34,NA,46.8,233.04,513.72,1877.44,307.565,3262.76329893492,56.576,13105.654760160618,59773.15434040329,3.75043095908
Cameroon,2014,22681853,Africa,NA,NA,NA,NA,NA,NA,262.2728,3362.66480874788,57.083,13445.932507592224,58259.07710976846,3.75129626405
Cameroon,2015,23298376,Africa,NA,NA,NA,NA,NA,NA,256.2448,3458.69271277942,57.583,13838.360289441523,56421.80333625524,3.75011197291
Cameroon,2016,23926549,Africa,NA,NA,NA,NA,NA,NA,264.6292,3524.44304142566,58.063,14300.275201439275,54207.96963557681,3.74845644291
Cameroon,2017,24566070,Africa,NA,NA,NA,NA,NA,NA,270.35580000000004,3554.52153858313,58.511,14657.633138723377,52120.326809677565,3.74564654244
China,2007,1345993891,Asia,13.61,NA,135.84,221.36,787.68,1776.12,177.03140000000002,6795.17401237991,73.553,1913358.289464302,25770.19302085048,3.39085761916
China,2008,1353569480,Asia,14.41,NA,142,225.92,801.36,1807.72,186.5118,7412.87436349204,73.835,1956948.4419459088,25707.36931058571,3.40142305972
China,2009,1361169410,Asia,14.88,NA,145.84,225.04,827.82,1796.3,200.294,8069.35463837756,74.119,2015746.137704186,25095.19395587449,3.40894723903
China,2010,1368810604,Asia,16.12,NA,149.76,230.16,845.37,1818.71,211.2266,8884.58803122605,74.409,2073856.792914451,24831.02161213552,3.40879313522
China,2011,1376497633,Asia,18.47,NA,151.32,231.4,845.55,1851.73,230.18740000000005,9686.61528974418,74.708,2140438.09902929,24488.98474718422,3.4021775110799997
China,2012,1384206408,Asia,20.99,NA,156.84,232.68,859.77,1848.71,251.0662,10397.5614154951,75.013,2207716.067980945,24077.697498013855,3.39303217755
China,2013,1391883335,Asia,20.9,NA,158.56,233.6,862.83,1853.01,257.3408,11149.8675587707,75.321,2253194.5984113645,23516.38642084532,3.38154964773
China,2014,1399453966,Asia,NA,NA,NA,NA,NA,NA,260.4096,11917.3384959933,75.629,2368135.9182825875,23328.897487324502,3.3674616316899995
China,2015,1406847868,Asia,NA,NA,NA,NA,NA,NA,259.7794,12691.8215526921,75.928,2497291.8018843452,23340.27391296082,3.35127867894
China,2016,1414049353,Asia,NA,NA,NA,NA,NA,NA,262.9852,13487.8224816787,76.21,2585950.112278459,22820.63651438907,3.33259220113
China,1990,1176883681,Asia,3.2,NA,55.4,204.72,484.74,1770.14,38.6614,1423.89634790711,69.145,1417625.7642435587,38822.29984542835,3.57396570148
China,1991,1192897277,Asia,3.13,NA,59.8,195.2,494.73,1694.27,44.305800000000005,1534.70527155072,69.242,1453581.9764399931,38869.85581546483,3.57228832064
China,1992,1206711243,Asia,4.47,NA,64.8,198.24,504.45,1700.51,48.1966,1731.65721549507,69.355,1480675.909939689,38621.3276469863,3.5687300397099997
China,1993,1218817059,Asia,6.14,NA,70.96,209.36,534.96,1734.72,60.28,1949.534268233,69.496,1512251.6484112008,37940.78273911333,3.5621129598300003
China,1994,1230020026,Asia,7.33,NA,79.84,213.88,574.92,1745.36,68.9932,2178.9240567606,69.67,1543029.865754309,37068.0806977984,3.55186862999
China,1995,1240920539,Asia,9.01,NA,87.68,215.56,596.25,1801.51,81.6794,2391.47711558936,69.885,1580792.169543055,36432.71753108811,3.53754674536
China,1996,1251636178,Asia,10.87,NA,92.88,217.28,594.99,1798.85,90.28300000000002,2601.36342607386,70.14,1615972.136004584,35823.4748822839,3.51761521763
China,1997,1261996017,Asia,10.69,NA,96.04,221.56,610.38,1806.02,97.8454,2812.71113459466,70.428,1645039.3697567368,34996.23576249708,3.4943261438099995
China,1998,1271982349,Asia,11.52,NA,101.72,221.56,640.98,1811.74,101.0512,3004.42734154703,70.737,1683297.2085018598,34178.78254042529,3.46964718976
China,1999,1281514833,Asia,11.81,NA,105.8,218.4,653.94,1791.86,115.6554,3206.73002570818,71.063,1720960.6060132517,33322.718638809034,3.44691299976
China,2000,1290550767,Asia,11.24,NA,110.84,225.04,683.91,1794.21,115.95680000000002,3451.67923092858,71.397,1765004.2549462563,32490.752997981293,3.42911934179
China,2001,1299129747,Asia,10.78,NA,110.8,223.6,682.92,1803.68,124.45080000000002,3712.33813234069,71.732,1795793.8188512682,31450.234121450576,3.41619256907
China,2002,1307352256,Asia,9.83,NA,113.96,223.6,698.58,1799.86,128.45120000000003,4024.35569663549,72.061,1833282.707859628,30567.966186373713,3.40582757725
China,2003,1315303522,Asia,10.74,NA,119.44,220.44,714.69,1783.43,138.096,4400.82518341212,72.381,1875251.7732628407,29518.622735773275,3.3973309200400004
China,2004,1323084639,Asia,11.91,NA,122.76,221.44,724.14,1792.66,152.26180000000002,4817.21184452758,72.689,1910143.6024392112,28737.84059899823,3.39057263168
China,2005,1330776380,Asia,11.78,NA,126.88,221.4,742.05,1792.67,158.5638,5334.6466393818,72.985,1902372.9472476605,27766.13133262568,3.38384364819
China,2006,1338408644,Asia,13.5,NA,130.68,218.28,768.42,1768.62,168.42780000000002,5979.78171182527,73.271,1889416.7602732135,26590.770255569285,3.38322022326
